Y		LRT		VR1		VR2		Gender		School
-0.685727		-16.6193		0		1		1		20
0.671747		6.3807		0		1		1		20
0.112787		3.3807		0		1		1		20
-1.005133		-13.6193		0		0		1		20
-0.446173		-5.6193		0		1		1		20
-1.005133		-0.6193		0		1		1		20
-0.206618		-27.6193		0		1		1		20
0.272489		-23.6193		0		0		1		20
-0.765579		-2.6193		0		1		1		20
1.39041		6.3807		0		1		1		20
0.352341		-3.6193		0		1		1		20
-0.366321		-21.6193		0		0		1		20
-1.40439		-7.6193		0		0		1		20
1.789667		-0.6193		0		1		1		20
0.671747		-2.6193		0		1		1		20
-0.206618		0.3807		0		1		1		20
0.991153		2.3807		0		1		1		20
0.272489		8.3807		1		0		1		20
0.591895		3.3807		0		1		1		20
-0.046915		-9.6193		0		1		1		20
-1.643945		-15.6193		0		0		1		20
-0.28647		-6.6193		0		1		1		20
-1.164836		-4.6193		0		1		1		20
-0.765579		-12.6193		0		0		1		20
-1.005133		-1.6193		0		1		1		20
-0.765579		-10.6193		0		0		1		20
0.432192		0.3807		0		1		1		20
-0.925282		-13.6193		0		0		1		20
-0.206618		-11.6193		0		0		1		20
-0.84543		-12.6193		0		0		1		20
-0.68572		-6.6193		0		1		1		20
0.032935		0.3807		0		1		1		20
-0.685727		-1.6193		0		1		1		20
0.192638		-20.6193		0		0		1		20
0.991153		-2.6193		0		1		1		20
0.112787		-0.6193		0		1		1		20
-0.925282		-19.6193		0		0		1		21
-0.28647		-21.6193		0		0		1		21
-0.526024		-1.6193		0		1		0		21
-0.84543		-7.6193		0		1		0		21
0.352341		14.3807		0		1		1		21
-1.324539		-30.6193		0		0		0		21
-1.084985		-34.6193		0		0		0		21
0.112787		7.3807		0		1		0		21
-0.366321		-1.6193		0		1		0		21
1.310559		13.3807		0		1		0		21
1.310559		6.3807		0		1		1		21
0.591895		5.3807		0		1		0		21
-0.206618		-14.6193		0		1		0		21
-1.484242		-20.6193		0		0		0		21
-1.324539		-20.6193		0		0		0		21
1.550113		7.3807		1		0		0		21
0.272489		-12.6193		0		0		0		21
-2.123054		-30.6193		0		0		0		21
0.751598		-6.6193		0		1		1		21
0.512044		-5.6193		0		1		0		21
-1.643945		-5.6193		0		1		0		21
1.869519		21.3807		1		0		1		21
-0.28647		-10.6193		0		1		0		21
-1.643945		-19.6193		0		0		0		21
-1.005133		1.3807		0		1		1		21
-0.046915		3.3807		0		1		1		21
-1.723796		-5.6193		0		0		0		21
0.352341		6.3807		0		1		0		21
0.911301		-0.6193		0		1		1		21
-0.605876		-15.6193		0		0		0		21
-0.28647		1.3807		0		1		1		21
0.432192		7.3807		0		1		0		21
-0.605876		-0.6193		0		0		1		21
0.112787		-11.6193		0		0		0		21
-0.206618		-17.6193		0		0		0		21
-0.925282		-21.6193		0		0		0		21
-0.046915		-13.6193		0		1		0		21
1.230707		13.3807		1		0		1		21
0.991153		-5.6193		0		1		1		21
-1.484242		-18.6193		0		1		1		21
0.911301		0.3807		0		1		0		21
-1.64394		-26.6193		0		0		1		21
0.751598		14.3807		1		0		0		22
0.671747		1.3807		0		1		0		22
0.192638		1.3807		1		0		0		22
-1.244688		-0.6193		0		1		0		22
-1.244688		-18.6193		0		0		0		22
-0.526024		-14.6193		0		1		0		22
-0.28647		-10.6193		0		0		0		22
0.112787		1.3807		0		0		1		22
0.991153		17.3807		1		0		0		22
0.432192		-13.6193		0		1		1		22
1.150856		7.3807		1		0		0		22
-0.84543		-4.6193		0		1		1		22
-0.765579		-2.6193		0		1		0		22
0.112787		-5.6193		0		1		0		22
0.991153		17.3807		0		1		0		22
0.192638		8.3807		1		0		1		22
-0.28647		-2.6193		0		0		1		22
1.150856		15.3807		0		1		0		22
1.310559		26.3807		1		0		1		22
0.911301		1.3807		0		1		1		22
-0.526024		-0.6193		0		1		0		22
-0.28647		-6.6193		0		0		1		22
0.591895		7.3807		1		0		1		22
-0.126767		-4.6193		0		0		0		22
-0.366321		1.3807		0		1		1		22
-1.244688		-21.6193		0		0		1		22
-0.28647		-12.6193		0		0		1		22
0.83145		4.3807		1		0		1		22
0.591895		5.3807		0		1		0		22
-0.685727		-4.6193		1		0		0		22
-0.126767		1.3807		0		1		1		22
-1.244688		-1.6193		0		1		0		22
-1.084985		-2.6193		0		0		1		22
0.591895		12.3807		1		0		1		22
2.268776		4.3807		1		0		0		22
-1.324539		-33.6193		0		0		0		22
1.39041		1.3807		1		0		0		22
0.032935		20.3807		1		0		0		22
0.911301		29.3807		1		0		0		22
-0.685727		-1.6193		0		0		0		22
0.192638		5.3807		1		0		1		22
0.991153		3.3807		1		0		1		22
-0.925282		0.3807		0		1		0		22
0.512044		-4.6193		0		1		0		22
-0.206618		-5.6193		0		1		0		22
1.789667		3.3807		0		1		1		22
1.31055		3.3807		0		1		1		22
1.709816		15.3807		0		1		0		22
1.789667		-1.6193		0		1		0		22
-0.28647		-4.6193		0		1		1		22
0.352341		-12.6193		0		1		1		22
-0.84543		-1.6193		0		0		0		22
2.188925		4.3807		1		0		0		22
-0.84543		-5.6193		0		1		1		22
0.032935		-0.6193		0		1		1		22
0.432192		3.3807		0		1		1		22
-0.765579		11.3807		1		0		0		22
0.751598		1.3807		1		0		1		22
0.112787		2.3807		1		0		0		22
0.911301		14.3807		1		0		0		22
1.39041		11.3807		0		1		0		22
-0.84543		-2.6193		0		0		0		22
-0.28647		-1.6193		0		1		0		22
-0.765579		1.3807		0		1		1		22
0.432192		-2.6193		0		1		0		22
0.671747		23.3807		1		0		0		23
0.192638		-5.6193		0		1		0		23
-0.28647		4.3807		0		0		0		23
-2.043202		-21.6193		0		1		1		23
-1.883499		-30.6193		0		0		0		23
0.83145		2.3807		0		1		0		23
-1.643945		-14.6193		0		0		1		23
1.789667		2.3807		0		1		1		23
-0.605876		11.3807		0		1		0		23
1.230707		-1.6193		0		1		1		23
-2.123054		-9.6193		0		0		0		23
0.352341		6.3807		1		0		0		23
-1.324539		-13.6193		0		0		0		23
-1.484242		-26.6193		0		0		1		23
1.550113		12.3807		1		0		0		23
1.709816		11.3807		1		0		0		23
1.789667		17.3807		1		0		0		23
-1.484242		-33.6193		0		0		0		23
-1.40439		-5.6193		0		1		0		23
1.709816		29.3807		1		0		0		23
-0.28647		-8.6193		0		1		0		23
-1.164836		-26.6193		0		0		1		23
-0.685727		3.3807		0		1		0		23
0.671747		-16.6193		0		1		0		23
0.671747		5.3807		0		1		1		23
-0.366321		-4.6193		0		1		1		23
-0.366321		-5.6193		0		1		1		24
0.512044		-6.6193		0		1		1		24
0.11278		-1.6193		0		1		1		24
1.071004		6.3807		0		1		1		24
0.751598		-1.6193		0		1		1		24
1.629965		2.3807		0		1		1		24
-0.046915		7.3807		0		1		1		24
0.991153		11.3807		0		1		1		24
0.591895		-1.6193		0		1		1		24
0.911301		-2.6193		0		1		1		24
0.83145		16.3807		1		0		1		24
0.591895		-5.6193		0		1		1		24
-0.28647		-2.6193		0		1		1		24
0.192638		-11.6193		0		0		1		24
-1.005133		-2.6193		0		1		1		24
-0.28647		-0.6193		0		1		1		24
-0.526024		-4.6193		0		1		1		24
1.150856		1.3807		1		0		1		24
1.230707		20.3807		0		1		1		24
-0.685727		-11.6193		0		1		1		24
-0.526024		-2.6193		0		1		1		24
-0.126767		-13.6193		0		1		1		24
1.150856		-15.6193		0		1		1		24
-0.28647		7.3807		0		1		1		24
-0.685727		-3.6193		0		1		1		24
-1.005133		1.3807		0		1		1		24
-1.564093		-7.6193		0		1		1		24
1.150856		16.3807		1		0		1		24
-1.084985		-4.6193		0		0		1		24
0.272489		0.3807		1		0		1		24
-0.685727		-3.6193		0		1		1		24
1.230707		-6.6193		0		1		1		24
1.629965		20.3807		1		0		1		24
0.512044		-8.6193		0		1		1		24
0.83145		12.3807		0		1		1		24
0.432192		1.3807		1		0		1		24
0.272489		-17.6193		0		1		1		24
-0.206618		-3.6193		0		1		1		24
-0.206618		-18.6193		0		1		0		25
-1.564093		-13.6193		0		1		0		25
1.310559		23.3807		1		0		0		25
-1.564093		-15.6193		0		1		0		25
0.112787		-9.6193		0		1		0		25
-1.564093		-10.6193		0		0		0		25
1.789667		4.3807		0		1		0		25
-0.84543		-21.6193		0		0		0		25
-0.925282		4.3807		0		1		0		25
1.39041		-17.6193		0		1		0		25
-0.366321		-5.6193		0		1		0		25
-0.84543		-0.6193		1		0		0		25
-0.765579		9.3807		0		1		0		25
-0.765579		-15.6193		0		0		0		25
0.591895		-5.6193		0		1		0		25
-1.723796		-16.6193		0		0		0		25
-1.723796		-17.6193		0		1		0		25
-1.643945		-0.6193		0		1		0		25
0.512044		13.3807		0		1		0		25
-1.084985		13.3807		1		0		0		25
0.352341		3.3807		1		0		0		25
0.911301		-7.6193		0		1		0		25
0.83145		17.3807		1		0		0		25
-1.484242		-3.6193		0		1		0		25
-0.446173		11.3807		0		1		0		25
-1.084985		-3.6193		0		1		0		25
-1.803648		-9.6193		0		0		0		25
0.512044		8.3807		0		1		0		25
0.512044		8.3807		1		0		0		25
-0.685727		5.3807		0		1		0		25
-0.765579		-3.6193		0		1		0		25
-0.046915		6.3807		1		0		0		25
-0.526024		-5.6193		0		1		0		25
-1.484242		-19.6193		0		0		0		25
-1.164836		-30.6193		0		1		0		25
2.268776		10.3807		1		0		0		25
1.071004		19.3807		1		0		0		25
1.150856		8.3807		1		0		0		25
0.192638		13.3807		0		1		0		25
-0.925282		-0.6193		0		1		0		25
0.911301		16.3807		1		0		0		25
0.751598		16.3807		1		0		0		25
0.591895		7.3807		1		0		0		25
-0.28647		2.3807		0		1		0		25
0.991153		13.3807		1		0		0		25
0.112787		-1.6193		0		1		0		25
-0.446173		2.3807		0		1		0		25
0.512044		-31.6193		0		1		0		25
0.751598		5.3807		0		1		0		25
0.192638		-0.6193		0		1		0		25
1.94937		21.3807		1		0		0		25
-0.605876		21.3807		1		0		0		25
0.272489		-10.6193		0		1		0		25
0.192638		-13.6193		0		1		0		25
2.268776		36.3807		1		0		0		25
0.83145		-2.6193		0		1		0		25
0.751598		21.3807		1		0		0		25
-0.126767		-13.6193		0		1		0		25
-0.20661		-0.6193		1		0		0		25
-0.28647		-26.6193		0		0		0		25
-0.126767		-13.6193		0		1		0		25
-1.324539		-13.6193		0		1		0		25
-0.84543		-13.6193		0		1		0		25
0.032935		-0.6193		0		1		0		25
0.671747		25.3807		1		0		0		25
-1.643945		-4.6193		1		0		0		25
0.432192		6.3807		0		1		0		25
0.192638		17.3807		1		0		0		25
-0.925282		-13.6193		0		0		0		25
-0.765579		2.3807		0		0		0		25
0.751598		20.3807		1		0		0		26
0.112787		-23.6193		0		0		0		26
-0.685727		-6.6193		0		1		0		26
-0.366321		-7.6193		0		1		0		26
0.272489		-5.6193		0		0		0		26
-0.126767		3.3807		0		1		0		26
-1.803648		-24.6193		0		0		0		26
-1.484242		-24.6193		0		0		0		26
-1.164836		-13.6193		0		0		0		26
-0.765579		-25.6193		0		0		0		26
0.112787		-13.6193		0		1		0		26
-0.765579		13.3807		0		1		0		26
-0.685727		-6.6193		0		1		0		26
-0.765579		-25.6193		0		0		0		26
-1.244688		-28.6193		0		0		0		26
-0.925282		7.3807		0		0		0		26
0.112787		-2.6193		0		0		0		26
-1.643945		1.3807		0		1		0		26
-1.40439		-5.6193		0		1		0		26
-0.28647		1.3807		0		1		0		26
0.192638		-12.6193		0		1		0		26
-0.046915		-1.6193		0		1		0		26
0.591895		-2.6193		0		1		0		27
-1.564093		-25.6193		0		0		1		27
1.230707		9.3807		1		0		1		27
0.911301		3.3807		0		1		0		27
-0.925282		-1.6193		0		1		1		27
-0.28647		-10.6193		0		1		1		27
0.911301		11.3807		1		0		1		27
-0.28647		-10.6193		0		1		1		27
1.150856		7.3807		1		0		1		27
-0.046915		1.3807		0		1		0		27
0.432192		23.3807		0		1		0		27
-0.126767		-9.6193		0		1		0		27
1.869519		7.3807		1		0		1		27
-0.92528		-9.6193		0		1		0		27
-0.925282		5.3807		0		1		1		27
-0.84543		-7.6193		0		1		0		27
0.591895		-4.6193		0		1		0		27
-1.244688		-6.6193		0		0		0		27
-0.925282		-11.6193		0		1		1		27
2.188925		25.3807		1		0		1		27
0.751598		15.3807		1		0		0		27
-1.723796		-22.6193		0		0		1		27
1.629965		7.3807		0		1		1		27
0.991153		17.3807		1		0		0		27
0.112787		-13.6193		0		1		0		27
-0.84543		-13.6193		0		1		0		27
-1.723796		-29.6193		0		0		0		27
-0.605876		6.3807		0		1		1		27
0.112787		5.3807		0		1		0		27
-1.084985		-0.6193		0		1		1		27
-1.244688		-19.6193		0		0		0		27
-1.244688		-23.6193		0		0		1		27
0.032935		4.3807		0		1		0		27
0.432192		14.3807		0		1		0		27
-1.643945		-2.6193		0		0		1		27
-1.244688		-16.6193		0		1		0		27
1.39041		20.3807		0		1		0		27
-0.925282		-11.6193		0		1		0		27
-1.40439		7.3807		0		1		0		27
0.352341		7.3807		0		1		0		27
1.150856		8.3807		1		0		1		27
-0.366321		-8.6193		0		1		1		27
0.192638		18.3807		0		1		1		27
-1.164836		-4.6193		0		1		1		27
-0.366321		3.3807		0		1		0		27
-1.244688		-3.6193		0		1		0		27
-1.084985		-4.6193		0		0		0		27
1.550113		-0.6193		0		1		0		27
-0.685727		5.3807		0		1		0		27
0.911301		2.3807		0		1		1		27
1.230707		5.3807		1		0		1		27
0.192638		-24.6193		0		0		0		27
-0.925282		-18.6193		0		0		0		27
-1.40439		-13.6193		0		1		0		27
0.751598		-11.6193		0		1		1		28
-0.366321		-0.6193		0		1		1		28
0.751598		7.3807		0		1		1		28
-0.206618		-7.6193		0		0		1		28
0.591895		16.3807		0		1		1		28
0.751598		17.3807		1		0		1		28
-0.36632		-34.6193		0		1		1		28
-0.126767		9.3807		0		1		1		28
-0.685727		-10.6193		0		1		1		28
-0.446173		-8.6193		0		1		1		28
-0.046915		-23.6193		0		0		1		28
-0.925282		-11.6193		0		1		1		28
0.032935		-1.6193		1		0		1		28
-1.244688		-10.6193		0		1		1		28
0.112787		-1.6193		1		0		1		28
-0.126767		-6.6193		0		1		1		28
-0.126767		-2.6193		0		1		1		28
0.432192		5.3807		0		1		1		28
1.94937		24.3807		1		0		1		28
0.83145		1.3807		0		1		1		28
0.112787		19.3807		1		0		1		28
-1.005133		-23.6193		0		0		1		28
2.109073		21.3807		1		0		1		28
-0.84543		-15.6193		0		0		1		28
1.629965		17.3807		1		0		1		28
-0.446173		-4.6193		0		1		1		28
1.39041		14.3807		0		1		1		28
0.751598		-8.6193		0		1		1		28
-0.28647		-20.6193		0		0		1		28
0.512044		0.3807		1		0		1		28
-1.005133		-4.6193		0		0		1		28
-0.28647		-6.6193		0		0		1		28
0.432192		18.3807		0		1		1		28
-0.685727		-5.6193		0		1		1		28
0.272489		0.3807		0		1		1		28
-0.446173		-21.6193		0		1		1		28
1.470262		8.3807		1		0		1		28
0.751598		7.3807		0		1		1		28
0.512044		-11.6193		0		0		1		28
-0.526024		-7.6193		0		1		1		28
1.230707		23.3807		1		0		1		28
-1.005133		-22.6193		0		0		1		28
1.550113		-0.6193		1		0		1		28
0.911301		4.3807		0		1		1		28
-0.366321		-3.6193		0		1		1		28
-1.084985		-0.6193		0		1		1		28
0.352341		-4.6193		0		1		1		28
0.751598		6.3807		1		0		1		28
0.432192		1.3807		0		1		0		29
-1.963351		-18.6193		0		0		0		29
1.071004		29.3807		1		0		0		29
1.550113		10.3807		1		0		0		29
0.991153		-0.6193		0		1		0		29
-1.64394		-3.6193		0		1		0		29
-0.765579		-0.6193		0		1		0		29
1.550113		1.3807		0		1		0		29
1.071004		2.3807		0		1		0		29
0.512044		-9.6193		0		1		0		29
1.869519		7.3807		1		0		0		29
-1.164836		-14.6193		0		0		0		29
0.991153		13.3807		0		1		0		29
0.112787		-4.6193		0		1		0		29
-0.84543		10.3807		0		1		0		29
0.192638		16.3807		0		1		0		29
-0.526024		-8.6193		0		1		0		29
-1.164836		-6.6193		0		1		0		29
-2.043202		-25.6193		0		0		0		29
1.869519		8.3807		1		0		0		29
0.032935		-11.6193		0		1		0		29
-1.40439		5.3807		1		0		0		29
0.192638		5.3807		0		1		0		29
0.272489		-9.6193		0		1		0		29
-0.765579		7.3807		0		1		0		29
-1.084985		-18.6193		0		0		0		29
-0.126767		18.3807		0		1		0		29
1.150856		6.3807		1		0		0		29
1.629965		18.3807		1		0		0		29
-0.366321		12.3807		0		1		0		29
1.150856		0.3807		0		1		0		29
-0.925282		-11.6193		0		1		0		29
0.671747		6.3807		1		0		0		29
-1.963351		-27.6193		0		1		0		29
-1.803648		-13.6193		0		0		0		29
0.83145		1.3807		0		1		0		29
0.112787		-2.6193		0		1		0		29
-1.803648		2.3807		0		1		0		29
-0.446173		-9.6193		0		1		0		29
0.991153		20.3807		1		0		0		29
1.230707		-4.6193		0		1		0		29
0.991153		4.3807		1		0		0		29
-0.206618		-6.6193		0		1		0		29
0.671747		4.3807		0		1		0		29
-0.605876		-14.6193		0		1		0		29
1.550113		8.3807		1		0		0		29
-0.28647		9.3807		1		0		0		29
-1.963351		-13.6193		0		0		0		29
1.230707		-0.6193		1		0		0		29
1.39041		5.3807		0		1		0		29
-0.526024		11.3807		0		1		0		29
-1.244688		-25.6193		0		0		0		29
-0.36632		-9.6193		0		0		0		29
1.310559		17.3807		1		0		0		29
-1.963351		-4.6193		0		1		0		29
1.629965		12.3807		0		1		0		29
-1.324539		-22.6193		0		0		0		29
-1.803648		-6.6193		0		1		0		29
-0.28647		0.3807		0		1		0		29
1.869519		18.3807		1		0		0		29
1.470262		31.3807		1		0		0		29
1.550113		18.3807		1		0		0		29
-0.446173		-7.6193		0		1		0		29
-1.963351		-8.6193		0		0		0		29
1.470262		16.3807		0		1		0		29
0.512044		-4.6193		0		1		0		29
-1.883499		4.3807		0		0		0		29
-1.883499		-4.6193		0		1		0		29
-0.605876		8.3807		1		0		0		29
-0.366321		-6.6193		0		1		0		29
-1.084985		15.3807		1		0		0		29
-0.366321		9.3807		0		1		1		30
1.230707		3.3807		1		0		1		30
0.512044		-8.6193		0		0		1		30
1.071004		5.3807		0		1		1		30
-0.765579		-29.6193		0		0		1		30
-1.244688		-34.6193		0		0		1		30
-0.526024		-11.6193		0		0		1		30
-1.244688		-13.6193		0		1		1		30
-0.605876		5.3807		0		1		1		30
-1.40439		-6.6193		0		0		1		30
-0.526024		7.3807		0		1		1		30
0.671747		-22.6193		0		0		1		30
1.94937		-3.6193		0		1		1		30
0.512044		-9.6193		0		1		1		30
0.352341		-11.6193		0		1		1		30
-1.244688		-10.6193		0		1		1		30
-0.366321		-18.6193		0		0		1		30
1.550113		4.3807		1		0		1		30
-1.564093		-9.6193		0		1		1		30
-0.366321		-3.6193		0		1		1		30
0.911301		-2.6193		0		1		1		30
2.348628		9.3807		1		0		1		30
1.629965		6.3807		0		1		1		30
0.671747		-3.6193		0		1		1		30
0.991153		16.3807		1		0		1		30
-0.046915		10.3807		1		0		1		30
0.192638		3.3807		0		1		1		30
-0.366321		-15.6193		0		1		1		30
-0.28647		-27.6193		0		1		1		30
1.310559		-0.6193		0		1		1		30
-0.925282		-19.6193		0		1		1		30
1.310559		10.3807		0		1		1		30
1.310559		3.3807		0		1		1		30
1.629965		9.3807		1		0		1		30
0.991153		3.3807		0		1		1		30
-0.685727		10.3807		0		1		1		30
-0.366321		-2.6193		0		1		1		30
-0.605876		3.3807		0		1		1		30
0.192638		11.3807		0		1		1		30
1.789667		1.3807		1		0		1		30
-1.164836		-14.6193		0		1		1		30
0.032935		9.3807		0		1		1		30
1.789667		7.3807		0		1		1		30
0.112787		1.3807		0		1		1		30
0.272489		3.3807		0		1		1		30
1.39041		-0.6193		0		1		1		30
-1.324539		-13.6193		0		0		1		30
-0.84543		0.3807		0		1		1		30
0.591895		-5.6193		0		1		1		30
-1.084985		-16.6193		0		0		1		30
0.751598		-5.6193		0		1		1		30
0.512044		1.3807		0		1		1		30
-0.206618		2.3807		0		1		1		30
0.991153		5.3807		1		0		1		30
1.071004		11.3807		1		0		1		30
-0.526024		-16.6193		0		0		1		30
0.512044		11.3807		1		0		1		30
0.591895		10.3807		0		1		1		30
0.991153		-9.6193		0		1		1		30
-0.366321		-4.6193		1		0		1		30
-0.843612		2.3807		0		1		0		31
-1.560598		-21.6193		0		0		0		32
-0.285956		2.3807		0		1		0		32
2.183663		20.3807		1		0		0		32
1.148016		12.3807		1		0		0		32
0.112369		3.3807		0		1		1		32
0.59036		11.3807		1		0		1		32
-1.799594		-17.6193		0		0		0		32
0.59036		11.3807		1		0		1		33
-0.684282		-3.6193		0		1		1		34
-0.046961		-4.6193		0		1		1		34
-1.799594		-13.6193		0		1		1		35
0.829355		15.3807		1		0		1		35
-0.684282		-9.6193		0		1		1		36
1.227681		20.3807		1		0		0		37
2.422658		23.3807		1		0		0		37
0.431029		11.3807		1		0		0		37
-1.560598		-6.6193		0		0		0		37
0.032704		15.3807		1		0		1		38
